census_year,block_id,property_id,base_property_id,building_address,clue_small_area,business_address,trading_name,industry_anzsic4_code,industry_anzsic4_description,seating_type,number_of_seats,longitude,latitude,location
2021,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE VIC 3051,North Melbourne,31 Melrose Street NORTH MELBOURNE VIC 3051,Cafe Innov-8,4511,Cafes and Restaurants,Seats - Outdoor,4,144.9414,-37.79502,"{'lon': 144.9414, 'lat': -37.79502}"
2021,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE VIC 3051,North Melbourne,29 Melrose Street NORTH MELBOURNE VIC 3051,Pocket Cafe,4511,Cafes and Restaurants,Seats - Indoor,5,144.9414,-37.79502,"{'lon': 144.9414, 'lat': -37.79502}"
2021,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE VIC 3051,North Melbourne,29 Melrose Street NORTH MELBOURNE VIC 3051,Pocket Cafe,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9414,-37.79502,"{'lon': 144.9414, 'lat': -37.79502}"
2021,312,108271,108271,19 Reynolds Street NORTH MELBOURNE VIC 3051,North Melbourne,19 Reynolds Street NORTH MELBOURNE VIC 3051,Reynolds Street sandwich bar,4512,Takeaway Food Services,Seats - Indoor,12,144.93766,-37.79723,"{'lon': 144.93766, 'lat': -37.79723}"
2021,327,100112,100112,340-348 Abbotsford Street NORTH MELBOURNE VIC 3051,North Melbourne,340 Abbotsford Street NORTH MELBOURNE VIC 3051,Papa Guiseppe Pizza & Pasta,4512,Takeaway Food Services,Seats - Indoor,16,144.94651,-37.79873,"{'lon': 144.94651, 'lat': -37.79873}"
2021,333,107975,107975,610 Queensberry Street NORTH MELBOURNE VIC 3051,North Melbourne,Ground 610 Queensberry Street NORTH MELBOURNE VIC 3051,Elceed Cafe,4511,Cafes and Restaurants,Seats - Indoor,24,144.94714,-37.80253,"{'lon': 144.94714, 'lat': -37.80253}"
2021,344,109786,109786,552-568 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Lobby 552-568 Victoria Street NORTH MELBOURNE VIC 3051,Mission Cafe,4512,Takeaway Food Services,Seats - Indoor,10,144.94744,-37.80458,"{'lon': 144.94744, 'lat': -37.80458}"
2021,345,103393,103393,7 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,7 Errol Street NORTH MELBOURNE VIC 3051,Joe Taylor,4520,"Pubs, Taverns and Bars",Seats - Indoor,12,144.94901,-37.8048,"{'lon': 144.94901, 'lat': -37.8048}"
2021,345,103394,103394,9 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Ground 9 Errol Street NORTH MELBOURNE VIC 3051,The Hot Poppy,4511,Cafes and Restaurants,Seats - Outdoor,30,144.949,-37.80475,"{'lon': 144.949, 'lat': -37.80475}"
2021,345,103395,103395,11 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,11 Errol Street NORTH MELBOURNE VIC 3051,Salt Seafood and Burger Bar,4512,Takeaway Food Services,Seats - Outdoor,18,144.94903,-37.8047,"{'lon': 144.94903, 'lat': -37.8047}"
2021,345,103402,103402,33 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,33 Errol Street NORTH MELBOURNE VIC 3051,Townhall Hotel North Melbourne,4520,"Pubs, Taverns and Bars",Seats - Outdoor,34,144.94879,-37.80413,"{'lon': 144.94879, 'lat': -37.80413}"
2021,345,103413,103413,63 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,63 Errol Street NORTH MELBOURNE VIC 3051,Agraba,4511,Cafes and Restaurants,Seats - Indoor,22,144.94921,-37.8036,"{'lon': 144.94921, 'lat': -37.8036}"
2021,345,103415,103415,69-71 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,69-71 Errol Street NORTH MELBOURNE VIC 3051,Errol's Cafe,4511,Cafes and Restaurants,Seats - Indoor,40,144.94908,-37.80346,"{'lon': 144.94908, 'lat': -37.80346}"
2021,345,570824,570824,520-528 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,522 Victoria Street NORTH MELBOURNE VIC 3051,Nizams Indian Restaurant,4511,Cafes and Restaurants,Seats - Indoor,28,144.94871,-37.80475,"{'lon': 144.94871, 'lat': -37.80475}"
2021,353,103842,103842,193 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,193 Flemington Road NORTH MELBOURNE VIC 3051,Royal Kebab Cafe,4511,Cafes and Restaurants,Seats - Indoor,30,144.94842,-37.79508,"{'lon': 144.94842, 'lat': -37.79508}"
2021,354,103524,103524,16-18 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,16 Errol Street NORTH MELBOURNE VIC 3051,Sublime cafe,4512,Takeaway Food Services,Seats - Indoor,6,144.94965,-37.80471,"{'lon': 144.94965, 'lat': -37.80471}"
2021,354,103524,103524,16-18 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,16 Errol Street NORTH MELBOURNE VIC 3051,Sublime cafe,4512,Takeaway Food Services,Seats - Outdoor,6,144.94965,-37.80471,"{'lon': 144.94965, 'lat': -37.80471}"
2021,354,103525,103525,10-14 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,12-14 Errol Street NORTH MELBOURNE VIC 3051,Sosta Cucina,4511,Cafes and Restaurants,Seats - Outdoor,22,144.94957,-37.80483,"{'lon': 144.94957, 'lat': -37.80483}"
2021,354,105606,105606,19-21 Leveson Street NORTH MELBOURNE VIC 3051,North Melbourne,19-21 Leveson Street NORTH MELBOURNE VIC 3051,Roasting Warehouse,4511,Cafes and Restaurants,Seats - Outdoor,16,144.95059,-37.80447,"{'lon': 144.95059, 'lat': -37.80447}"
2021,354,105606,105606,19-21 Leveson Street NORTH MELBOURNE VIC 3051,North Melbourne,19-21 Leveson Street NORTH MELBOURNE VIC 3051,Roasting Warehouse,4511,Cafes and Restaurants,Seats - Indoor,60,144.95059,-37.80447,"{'lon': 144.95059, 'lat': -37.80447}"
2021,354,109789,109789,502-506 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,6 Errol Street NORTH MELBOURNE VIC 3051,Faces & Places,4511,Cafes and Restaurants,Seats - Outdoor,12,144.94955,-37.80497,"{'lon': 144.94955, 'lat': -37.80497}"
2021,357,109825,109825,328-350 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,348 Victoria Street NORTH MELBOURNE VIC 3051,Nahm Tao Thai Kitchen,4512,Takeaway Food Services,Seats - Indoor,15,144.95476,-37.80543,"{'lon': 144.95476, 'lat': -37.80543}"
2021,360,107531,107531,122-124 Peel Street NORTH MELBOURNE VIC 3051,North Melbourne,122-124 Peel Street NORTH MELBOURNE VIC 3051,Maria's Trattoria,4511,Cafes and Restaurants,Seats - Outdoor,4,144.95646,-37.8052,"{'lon': 144.95646, 'lat': -37.8052}"
2021,360,107531,107531,122-124 Peel Street NORTH MELBOURNE VIC 3051,North Melbourne,122-124 Peel Street NORTH MELBOURNE VIC 3051,Maria's Trattoria,4511,Cafes and Restaurants,Seats - Indoor,80,144.95646,-37.8052,"{'lon': 144.95646, 'lat': -37.8052}"
2021,361,109837,109837,268-276 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,268 Victoria Street NORTH MELBOURNE VIC 3051,Hallah,4511,Cafes and Restaurants,Seats - Indoor,50,144.95739,-37.8058,"{'lon': 144.95739, 'lat': -37.8058}"
2021,361,109837,109837,268-276 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,270 Victoria Street NORTH MELBOURNE VIC 3051,Woo-Ga,4511,Cafes and Restaurants,Seats - Indoor,45,144.95739,-37.8058,"{'lon': 144.95739, 'lat': -37.8058}"
2021,361,109842,109842,Central Club Hotel 240-248 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Central Club Hotel 240-248 Victoria Street NORTH MELBOURNE VIC 3051,Central Club Hotel,4520,"Pubs, Taverns and Bars",Seats - Outdoor,12,144.95812,-37.80591,"{'lon': 144.95812, 'lat': -37.80591}"
2021,362,103242,103242,579-581 Elizabeth Street MELBOURNE VIC 3000,North Melbourne,Ground 579-581 Elizabeth Street MELBOURNE VIC 3000,Dancing Flame Charcoal Grill,4511,Cafes and Restaurants,Seats - Indoor,50,144.95829,-37.80471,"{'lon': 144.95829, 'lat': -37.80471}"
2021,362,103247,103247,597 Elizabeth Street MELBOURNE VIC 3000,North Melbourne,597 Elizabeth Street MELBOURNE VIC 3000,Classic Curry Company,4511,Cafes and Restaurants,Seats - Indoor,30,144.95814,-37.80439,"{'lon': 144.95814, 'lat': -37.80439}"
2021,369,103498,103498,116-118 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,116 Errol Street NORTH MELBOURNE VIC 3051,Affinity On Errol,4511,Cafes and Restaurants,Seats - Indoor,30,144.9501,-37.80223,"{'lon': 144.9501, 'lat': -37.80223}"
2021,369,103507,103507,Court House Hotel 86-90 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Court House Hotel 86-90 Errol Street NORTH MELBOURNE VIC 3051,Court House Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,100,144.94996,-37.80288,"{'lon': 144.94996, 'lat': -37.80288}"
2021,375,102238,102238,34 Courtney Street NORTH MELBOURNE VIC 3051,North Melbourne,34 Courtney Street NORTH MELBOURNE VIC 3051,Akita Japanese Restaurant,4511,Cafes and Restaurants,Seats - Indoor,60,144.95446,-37.80204,"{'lon': 144.95446, 'lat': -37.80204}"
2021,376,103811,103811,19-35 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,27 Blackwood Street NORTH MELBOURNE VIC 3051,St Cooper Cafe,4512,Takeaway Food Services,Seats - Indoor,12,144.95518,-37.80068,"{'lon': 144.95518, 'lat': -37.80068}"
2021,376,103812,103812,37 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,37 Flemington Road NORTH MELBOURNE VIC 3051,A Treat of France,4511,Cafes and Restaurants,Seats - Indoor,32,144.95517,-37.80032,"{'lon': 144.95517, 'lat': -37.80032}"
2021,377,103814,103814,47-59 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,"Unit 9, Ground 55 Flemington Road NORTH MELBOURNE VIC 3051",Flavour Cafe,4511,Cafes and Restaurants,Seats - Outdoor,60,144.95432,-37.79973,"{'lon': 144.95432, 'lat': -37.79973}"
2021,377,103816,103816,65-67 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,65 Flemington Road NORTH MELBOURNE VIC 3051,New Lanna Thai,4511,Cafes and Restaurants,Seats - Indoor,50,144.95401,-37.79937,"{'lon': 144.95401, 'lat': -37.79937}"
2021,378,103819,103819,81-85 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,81 Flemington Road NORTH MELBOURNE VIC 3051,Bobby Dre's,4511,Cafes and Restaurants,Seats - Indoor,32,144.95314,-37.79879,"{'lon': 144.95314, 'lat': -37.79879}"
2021,378,103824,103824,George Apartments 97-103 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,101 Flemington Road NORTH MELBOURNE VIC 3051,Avist Cafe,4511,Cafes and Restaurants,Seats - Indoor,40,144.95271,-37.79844,"{'lon': 144.95271, 'lat': -37.79844}"
2021,2384,617689,617689,27-31 Racecourse Road NORTH MELBOURNE VIC 3051,North Melbourne,Adjacent Kiosk 27 Racecourse Road NORTH MELBOURNE VIC 3051,Melbourne Kebab Box,4512,Takeaway Food Services,Seats - Outdoor,10,144.94096,-37.78974,"{'lon': 144.94096, 'lat': -37.78974}"
2021,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE VIC 3051,North Melbourne,31 Melrose Street NORTH MELBOURNE VIC 3051,Cafe Innov-8,4511,Cafes and Restaurants,Seats - Indoor,18,144.9414,-37.79502,"{'lon': 144.9414, 'lat': -37.79502}"
2021,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE VIC 3051,North Melbourne,17 Melrose Street NORTH MELBOURNE VIC 3051,Mr Tucker,4512,Takeaway Food Services,Seats - Outdoor,8,144.9414,-37.79502,"{'lon': 144.9414, 'lat': -37.79502}"
2021,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE VIC 3051,North Melbourne,35 Melrose Street NORTH MELBOURNE VIC 3051,Melrose Takeaway,4512,Takeaway Food Services,Seats - Outdoor,4,144.9414,-37.79502,"{'lon': 144.9414, 'lat': -37.79502}"
2021,309,106299,106299,257-259 Macaulay Road NORTH MELBOURNE VIC 3051,North Melbourne,257 Macaulay Road NORTH MELBOURNE VIC 3051,North End Deli,4511,Cafes and Restaurants,Seats - Indoor,30,144.9382,-37.79558,"{'lon': 144.9382, 'lat': -37.79558}"
2021,309,106299,106299,257-259 Macaulay Road NORTH MELBOURNE VIC 3051,North Melbourne,257 Macaulay Road NORTH MELBOURNE VIC 3051,North End Deli,4511,Cafes and Restaurants,Seats - Outdoor,9,144.9382,-37.79558,"{'lon': 144.9382, 'lat': -37.79558}"
2021,312,108271,108271,19 Reynolds Street NORTH MELBOURNE VIC 3051,North Melbourne,19 Reynolds Street NORTH MELBOURNE VIC 3051,Reynolds Street sandwich bar,4512,Takeaway Food Services,Seats - Outdoor,8,144.93766,-37.79723,"{'lon': 144.93766, 'lat': -37.79723}"
2021,326,104588,104588,38-48 Haines Street NORTH MELBOURNE VIC 3051,North Melbourne,362 Abbotsford Street NORTH MELBOURNE VIC 3051,9 FaceThai Cuisine,4512,Takeaway Food Services,Seats - Indoor,10,144.9467,-37.79823,"{'lon': 144.9467, 'lat': -37.79823}"
2021,333,107981,107981,594 Queensberry Street NORTH MELBOURNE VIC 3051,North Melbourne,594 Queensberry Street NORTH MELBOURNE VIC 3051,Twenty & Six Espresso,4511,Cafes and Restaurants,Seats - Outdoor,22,144.94754,-37.80257,"{'lon': 144.94754, 'lat': -37.80257}"
2021,335,107955,107955,688 Queensberry Street NORTH MELBOURNE VIC 3051,North Melbourne,688 Queensberry Street NORTH MELBOURNE VIC 3051,Beatrix Cafe,4511,Cafes and Restaurants,Seats - Outdoor,8,144.94446,-37.80227,"{'lon': 144.94446, 'lat': -37.80227}"
2021,345,103392,103392,1-5 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,"Shop 2, 1-5 Errol Street NORTH MELBOURNE VIC 3051",Oskar,4511,Cafes and Restaurants,Seats - Indoor,20,144.94898,-37.80488,"{'lon': 144.94898, 'lat': -37.80488}"
2021,345,103395,103395,11 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,11 Errol Street NORTH MELBOURNE VIC 3051,Salt Seafood and Burger Bar,4512,Takeaway Food Services,Seats - Indoor,16,144.94903,-37.8047,"{'lon': 144.94903, 'lat': -37.8047}"
2021,345,103407,103407,47 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,47 Errol Street NORTH MELBOURNE VIC 3051,Wonky Trolley,4511,Cafes and Restaurants,Seats - Outdoor,18,144.94907,-37.80391,"{'lon': 144.94907, 'lat': -37.80391}"
2021,345,103413,103413,63 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,63 Errol Street NORTH MELBOURNE VIC 3051,Agraba,4511,Cafes and Restaurants,Seats - Outdoor,38,144.94921,-37.8036,"{'lon': 144.94921, 'lat': -37.8036}"
2021,346,103426,103426,103-107 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,103-107 Errol Street NORTH MELBOURNE VIC 3051,Auction Rooms,4511,Cafes and Restaurants,Seats - Outdoor,12,144.94946,-37.80246,"{'lon': 144.94946, 'lat': -37.80246}"
2021,353,103466,103466,265-281 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,265-281 Errol Street NORTH MELBOURNE VIC 3051,Mecure North Melbourne,4400,Accommodation,Seats - Indoor,50,144.95022,-37.79664,"{'lon': 144.95022, 'lat': -37.79664}"
2021,354,103525,103525,10-14 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,12-14 Errol Street NORTH MELBOURNE VIC 3051,Sosta Cucina,4511,Cafes and Restaurants,Seats - Indoor,60,144.94957,-37.80483,"{'lon': 144.94957, 'lat': -37.80483}"
2021,354,103526,103526,8 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,8 Errol Street NORTH MELBOURNE VIC 3051,Hanoi in North Melbourne,4511,Cafes and Restaurants,Seats - Indoor,18,144.94957,-37.8049,"{'lon': 144.94957, 'lat': -37.8049}"
2021,354,109789,109789,502-506 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,6 Errol Street NORTH MELBOURNE VIC 3051,Faces & Places,4511,Cafes and Restaurants,Seats - Indoor,14,144.94955,-37.80497,"{'lon': 144.94955, 'lat': -37.80497}"
2021,354,109790,109790,500 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,500 Victoria Street NORTH MELBOURNE VIC 3051,El Sabor,4511,Cafes and Restaurants,Seats - Indoor,70,144.94968,-37.80492,"{'lon': 144.94968, 'lat': -37.80492}"
2021,354,109790,109790,500 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,500 Victoria Street NORTH MELBOURNE VIC 3051,El Sabor,4511,Cafes and Restaurants,Seats - Outdoor,4,144.94968,-37.80492,"{'lon': 144.94968, 'lat': -37.80492}"
2021,354,109792,109792,492-496 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,494-496 Victoria Street NORTH MELBOURNE VIC 3051,Summer's Garden Café & Bar,4511,Cafes and Restaurants,Seats - Indoor,26,144.94982,-37.80494,"{'lon': 144.94982, 'lat': -37.80494}"
2021,356,105024,105024,119-121 Howard Street NORTH MELBOURNE VIC 3051,North Melbourne,119-121 Howard Street NORTH MELBOURNE VIC 3051,Code Black Howard Street,4511,Cafes and Restaurants,Seats - Indoor,70,144.95367,-37.80423,"{'lon': 144.95367, 'lat': -37.80423}"
2021,357,109821,109821,370-372 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,372 Victoria Street NORTH MELBOURNE VIC 3051,Pho Victoria,4511,Cafes and Restaurants,Seats - Indoor,28,144.95396,-37.80542,"{'lon': 144.95396, 'lat': -37.80542}"
2021,357,109822,109822,368 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,368 Victoria Street NORTH MELBOURNE VIC 3051,Prudence Bar,4511,Cafes and Restaurants,Seats - Indoor,70,144.95405,-37.80543,"{'lon': 144.95405, 'lat': -37.80543}"
2021,357,109823,109823,364-366 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,364-366 Victoria Street NORTH MELBOURNE VIC 3051,Himalaya Restaurant,4511,Cafes and Restaurants,Seats - Indoor,200,144.95413,-37.80544,"{'lon': 144.95413, 'lat': -37.80544}"
2021,359,107528,107528,140-164 Peel Street NORTH MELBOURNE VIC 3051,North Melbourne,156 Peel Street NORTH MELBOURNE VIC 3051,Sojung Korean BBQ,4511,Cafes and Restaurants,Seats - Indoor,40,144.95666,-37.80444,"{'lon': 144.95666, 'lat': -37.80444}"
2021,360,102034,102034,1-3 Cobden Street NORTH MELBOURNE VIC 3051,North Melbourne,1-3 Cobden Street NORTH MELBOURNE VIC 3051,Yeonga,4511,Cafes and Restaurants,Seats - Indoor,150,144.95692,-37.8056,"{'lon': 144.95692, 'lat': -37.8056}"
2021,361,109837,109837,268-276 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,276 Victoria Street NORTH MELBOURNE VIC 3051,Donwoori,4511,Cafes and Restaurants,Seats - Indoor,36,144.95739,-37.8058,"{'lon': 144.95739, 'lat': -37.8058}"
2021,361,109839,109839,260 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,260 Victoria Street NORTH MELBOURNE VIC 3051,Melbourne Toodouri,4511,Cafes and Restaurants,Seats - Indoor,60,144.95772,-37.80584,"{'lon': 144.95772, 'lat': -37.80584}"
2021,361,109842,109842,Central Club Hotel 240-248 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Central Club Hotel 240-248 Victoria Street NORTH MELBOURNE VIC 3051,Central Club Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,90,144.95812,-37.80591,"{'lon': 144.95812, 'lat': -37.80591}"
2021,362,103244,103244,587-589 Elizabeth Street MELBOURNE VIC 3000,North Melbourne,"Shop 1-2, 589 Elizabeth Street MELBOURNE VIC 3000",BBQ Brothers 10,4511,Cafes and Restaurants,Seats - Indoor,76,144.95812,-37.80461,"{'lon': 144.95812, 'lat': -37.80461}"
2021,362,103248,103248,599 Elizabeth Street MELBOURNE VIC 3000,North Melbourne,599 Elizabeth Street MELBOURNE VIC 3000,Original Tea,4511,Cafes and Restaurants,Seats - Indoor,18,144.95812,-37.80435,"{'lon': 144.95812, 'lat': -37.80435}"
2021,366,105028,105028,YHA Melbourne Metro 76-86 Howard Street NORTH MELBOURNE VIC 3051,North Melbourne,Part Ground 78 Howard Street NORTH MELBOURNE VIC 3051,Happy Meals Melbourne Pty Ltd,4511,Cafes and Restaurants,Seats - Indoor,70,144.9545,-37.80305,"{'lon': 144.9545, 'lat': -37.80305}"
2021,376,103811,103811,19-35 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,27 Blackwood Street NORTH MELBOURNE VIC 3051,St Cooper Cafe,4512,Takeaway Food Services,Seats - Outdoor,9,144.95518,-37.80068,"{'lon': 144.95518, 'lat': -37.80068}"
2021,376,103811,103811,19-35 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,27 Flemington Road NORTH MELBOURNE VIC 3051,The Rice Cooker,4511,Cafes and Restaurants,Seats - Outdoor,8,144.95518,-37.80068,"{'lon': 144.95518, 'lat': -37.80068}"
2021,376,103811,103811,19-35 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,31 Blackwood Street NORTH MELBOURNE VIC 3051,North Melbourne Curry & Udon Bar,4511,Cafes and Restaurants,Seats - Indoor,16,144.95518,-37.80068,"{'lon': 144.95518, 'lat': -37.80068}"
2021,377,102236,102236,56-58 Courtney Street NORTH MELBOURNE VIC 3051,North Melbourne,56-58 Courtney Street NORTH MELBOURNE VIC 3051,The Castle Hotel,4520,"Pubs, Taverns and Bars",Seats - Outdoor,19,144.95303,-37.8009,"{'lon': 144.95303, 'lat': -37.8009}"
2021,377,103814,103814,47-59 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,"Unit 3, Ground 55 Flemington Road NORTH MELBOURNE VIC 3051",Eat Pizza,4512,Takeaway Food Services,Seats - Indoor,4,144.95432,-37.79973,"{'lon': 144.95432, 'lat': -37.79973}"
2021,377,103816,103816,65-67 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,65 Flemington Road NORTH MELBOURNE VIC 3051,New Lanna Thai,4511,Cafes and Restaurants,Seats - Outdoor,4,144.95401,-37.79937,"{'lon': 144.95401, 'lat': -37.79937}"
2021,377,103816,103816,65-67 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,67 Flemington Road NORTH MELBOURNE VIC 3051,Mum Mum Asian Street Food,4511,Cafes and Restaurants,Seats - Outdoor,4,144.95401,-37.79937,"{'lon': 144.95401, 'lat': -37.79937}"
2021,378,103824,103824,George Apartments 97-103 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,101 Flemington Road NORTH MELBOURNE VIC 3051,Avist Cafe,4511,Cafes and Restaurants,Seats - Outdoor,34,144.95271,-37.79844,"{'lon': 144.95271, 'lat': -37.79844}"
2021,2385,616892,616892,64-90 Sutton Street NORTH MELBOURNE VIC 3051,North Melbourne,Part Ground 64 Sutton Street NORTH MELBOURNE VIC 3051,Woolstore & Co,4511,Cafes and Restaurants,Seats - Indoor,28,144.93764,-37.79163,"{'lon': 144.93764, 'lat': -37.79163}"
2021,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE VIC 3051,North Melbourne,35 Melrose Street NORTH MELBOURNE VIC 3051,Melrose Takeaway,4512,Takeaway Food Services,Seats - Indoor,4,144.9414,-37.79502,"{'lon': 144.9414, 'lat': -37.79502}"
2021,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE VIC 3051,North Melbourne,17 Melrose Street NORTH MELBOURNE VIC 3051,Mr Tucker,4512,Takeaway Food Services,Seats - Indoor,10,144.9414,-37.79502,"{'lon': 144.9414, 'lat': -37.79502}"
